"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"TECHM","Tech Mahindra Limited","7(2)","ANIRUDDHA GADRE","Employees/Designated Employees","Equity Shares","5400","0",,"1150","1079448","Buy","Equity Shares","6550","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 19:35","https://archives.nseindia.com/corporate/xbrl/IT_1088203_374041_28122020073500_WEB.xml"
"TECHM","Tech Mahindra Limited","7(2)","SATISH G PAI","Employees/Designated Employees","Equity Shares","Nil","0",,"53600","35341938","Buy","Equity Shares","53600","0","24-Dec-2020","24-Dec-2020","27-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 19:35","https://archives.nseindia.com/corporate/xbrl/IT_1088203_374041_28122020073500_WEB.xml"
"TECHM","Tech Mahindra Limited","7(2)","JEFFREY FERDINANDS","Employees/Designated Employees","Equity Shares","Nil","0",,"3200","2755680","Buy","Equity Shares","3200","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 19:35","https://archives.nseindia.com/corporate/xbrl/IT_1088203_374041_28122020073500_WEB.xml"
"TECHM","Tech Mahindra Limited","7(2)","SANDEEP KHAJURIA","Employees/Designated Employees","Equity Shares","28441","0",,"7441","7102100","Sell","Equity Shares","21000","0","23-Dec-2020","23-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 19:35","https://archives.nseindia.com/corporate/xbrl/IT_1088203_374041_28122020073500_WEB.xml"
"TECHM","Tech Mahindra Limited","7(2)","S RAJI REDDY","Employees/Designated Employees","Equity Shares","Nil","0",,"250","228425","Buy","Equity Shares","250","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 19:35","https://archives.nseindia.com/corporate/xbrl/IT_1088203_374041_28122020073500_WEB.xml"
"TECHM","Tech Mahindra Limited","7(2)","KRISHNA BALA","Employees/Designated Employees","Equity Shares","13776","0",,"6776","6436861","Sell","Equity Shares","7000","0","23-Dec-2020","23-Dec-2020","25-Dec-2020","Market Sale","-","-","0","0","0","0","BSE","-","28-Dec-2020 19:35","https://archives.nseindia.com/corporate/xbrl/IT_1088203_374041_28122020073500_WEB.xml"
"TECHM","Tech Mahindra Limited","7(2)","KRISHNA GOPAL","Employees/Designated Employees","Equity Shares","8100","0",,"200","190200","Sell","Equity Shares","7900","0","23-Dec-2020","23-Dec-2020","25-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 19:35","https://archives.nseindia.com/corporate/xbrl/IT_1088203_374041_28122020073500_WEB.xml"
"APTECHT","Aptech Limited","7(2)","Neeraj Malik","Other","Equity Shares","17150","0.04",,"17000","2659480","Sell","Equity Shares","150","0","24-Dec-2020","24-Dec-2020","27-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 19:09","https://archives.nseindia.com/corporate/xbrl/IT_1088201_374036_28122020070913_WEB.xml"
"USHAMART","Usha Martin Limited","7(2)","Jhawar Venture Management Pvt Ltd.","Promoters","Equity Shares","859825","0.28",,"200000","5826000","Sell","Equity Shares","659825","0.22","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1088199_374033_28122020070726_WEB.xml"
"RELAXO","Relaxo Footwears Limited","7(2)","Rajarshi Sengupta","Employees/Designated Employees","Equity Shares","1400","0",,"1400","1038800","Sell","Equity Shares","Nil","0","15-Dec-2020","15-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:51","https://archives.nseindia.com/corporate/xbrl/IT_1088197_374028_28122020065140_WEB.xml"
"RELAXO","Relaxo Footwears Limited","7(2)","Mahesh Kumar Mondal","Employees/Designated Employees","Equity Shares","3550","0",,"3000","2430000","Sell","Equity Shares","550","0","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:51","https://archives.nseindia.com/corporate/xbrl/IT_1088197_374028_28122020065140_WEB.xml"
"RELAXO","Relaxo Footwears Limited","7(2)","Sanjay Malhotra","Employees/Designated Employees","Equity Shares","500","0",,"200","158000","Sell","Equity Shares","300","0","24-Dec-2020","24-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:51","https://archives.nseindia.com/corporate/xbrl/IT_1088197_374028_28122020065140_WEB.xml"
"RELAXO","Relaxo Footwears Limited","7(2)","Rajarshi Sengupta","Employees/Designated Employees","Equity Shares","Nil","0",,"1400","319872","Buy","Equity Shares","1400","0","17-Nov-2020","17-Nov-2020","28-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 18:51","https://archives.nseindia.com/corporate/xbrl/IT_1088197_374028_28122020065140_WEB.xml"
"RELAXO","Relaxo Footwears Limited","7(2)","Mahesh Kumar Mondal","Employees/Designated Employees","Equity Shares","1850","0",,"1700","388416","Buy","Equity Shares","3550","0","14-Nov-2020","14-Nov-2020","28-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 18:51","https://archives.nseindia.com/corporate/xbrl/IT_1088197_374028_28122020065140_WEB.xml"
"NAUKRI","Info Edge (India) Limited","7(2)","Sharad Sindhwani","Employees/Designated Employees","Equity Shares","2650","0",,"650","3055000","Sell","Equity Shares","2000","0","24-Dec-2020","24-Dec-2020","27-Dec-2020","Market Sale","-","-","0","0","0","0","BSE,NSE","-","28-Dec-2020 18:36","https://archives.nseindia.com/corporate/xbrl/IT_1088195_374024_28122020063600_WEB.xml"
"NAUKRI","Info Edge (India) Limited","7(2)","Kapil Kapoor","Director","Equity Shares","2436159","1.89",,"5743","26992100","Sell","Equity Shares","2430416","1.89","24-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:36","https://archives.nseindia.com/corporate/xbrl/IT_1088195_374024_28122020063600_WEB.xml"
"NAUKRI","Info Edge (India) Limited","7(2)","Maneesh Upadhyaya","Employees/Designated Employees","Equity Shares","21712","0.02",,"580","2679600","Sell","Equity Shares","21132","0.02","23-Dec-2020","23-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","BSE","-","28-Dec-2020 18:36","https://archives.nseindia.com/corporate/xbrl/IT_1088195_374024_28122020063600_WEB.xml"
"IDFCFIRSTB","IDFC First Bank Limited","7(2)","Pradeep Natarajan","Employees/Designated Employees","Equity Shares","273600","0",,"486500","6752620","Buy","Equity Shares","760100","0.01","24-Dec-2020","24-Dec-2020","28-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 18:31","https://archives.nseindia.com/corporate/xbrl/IT_1088194_374021_28122020063124_WEB.xml"
"ROUTE","ROUTE MOBILE LIMITED","7(2)","Rahul Pandey","Employees/Designated Employees","Equity Shares","Nil","0",,"37500","11250000","Buy","Equity Shares","37500","0.07","24-Dec-2020","24-Dec-2020","24-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 18:30","https://archives.nseindia.com/corporate/xbrl/IT_1088193_374019_28122020063009_WEB.xml"
"ROUTE","ROUTE MOBILE LIMITED","7(2)","Sushma Ramdas Gedam","Employees/Designated Employees","Equity Shares","Nil","0",,"15250","4575000","Buy","Equity Shares","15250","0.03","24-Dec-2020","24-Dec-2020","28-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 18:30","https://archives.nseindia.com/corporate/xbrl/IT_1088193_374019_28122020063009_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","ATUL KUMAR SINGH","Employees/Designated Employees","Equity Shares","890","0.01",,"180","2430000","Sell","Equity Shares","710","0.01","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:28","https://archives.nseindia.com/corporate/xbrl/IT_1088191_374017_28122020062851_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","ANUJ  CHAUHAN","Employees/Designated Employees","Equity Shares","120","0",,"10","127100","Sell","Equity Shares","110","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:28","https://archives.nseindia.com/corporate/xbrl/IT_1088191_374017_28122020062851_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","K. Panduranga Raju","Employees/Designated Employees","Equity Shares","2040","0.02",,"252","3233812","Sell","Equity Shares","1788","0.02","24-Dec-2020","24-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:28","https://archives.nseindia.com/corporate/xbrl/IT_1088191_374017_28122020062851_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","AMIT  CHAUHAN","Employees/Designated Employees","Equity Shares","90","0",,"10","132000","Sell","Equity Shares","80","0","22-Dec-2020","22-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:28","https://archives.nseindia.com/corporate/xbrl/IT_1088191_374017_28122020062851_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","RAJESH KUMAR MISHRA","Employees/Designated Employees","Equity Shares","30","0",,"12","160848","Sell","Equity Shares","18","0","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:28","https://archives.nseindia.com/corporate/xbrl/IT_1088191_374017_28122020062851_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","AMIT  SHARMA","Employees/Designated Employees","Equity Shares","190","0",,"20","271440","Sell","Equity Shares","170","0","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:28","https://archives.nseindia.com/corporate/xbrl/IT_1088191_374017_28122020062851_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","SUNEEL KUMAR SINGH","Employees/Designated Employees","Equity Shares","5510","0.05",,"500","6250000","Sell","Equity Shares","5010","0.04","11-Dec-2020","11-Dec-2020","11-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:28","https://archives.nseindia.com/corporate/xbrl/IT_1088191_374017_28122020062851_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","VIBHOR  GUPTA","Employees/Designated Employees","Equity Shares","280","0",,"80","992435","Sell","Equity Shares","200","0","22-Dec-2020","22-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:28","https://archives.nseindia.com/corporate/xbrl/IT_1088191_374017_28122020062851_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","ATUL KUMAR SINGH","Employees/Designated Employees","Equity Shares","900","0.01",,"10","131900","Sell","Equity Shares","890","0.01","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:28","https://archives.nseindia.com/corporate/xbrl/IT_1088191_374017_28122020062851_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","Ashish Kumar","Key Managerial Personnel","Equity Shares","12400","0.11",,"250","3400000","Sell","Equity Shares","12150","0.1","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:28","https://archives.nseindia.com/corporate/xbrl/IT_1088191_374017_28122020062851_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","Ashish Kumar","Key Managerial Personnel","Equity Shares","12650","0.11",,"250","3375000","Sell","Equity Shares","12400","0.11","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:28","https://archives.nseindia.com/corporate/xbrl/IT_1088191_374017_28122020062851_WEB.xml"
"ZUARIGLOB","Zuari Global Limited","7(2)","ADVENTZ FINANCE PRIVATE LIMITED","Promoters","Equity Shares","2394491","8.13",,"25000","1562808","Buy","Equity Shares","2419491","8.22","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:23","https://archives.nseindia.com/corporate/xbrl/IT_1088187_374012_28122020062312_WEB.xml"
"SASTASUNDR","Sastasundar Ventures Limited","7(2)","Luv Kush Projects Limited","Promoter Group","Equity Shares","1788778","5.62",,"184863","22533497","Buy","Equity Shares","1973641","6.2","20-Mar-2020","24-Dec-2020","28-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:22","https://archives.nseindia.com/corporate/xbrl/IT_1088186_374010_28122020062212_WEB.xml"
"SASTASUNDR","Sastasundar Ventures Limited","7(2)","Ravi Kant Sharma jointly with Luv Kush Projects Limited as Trustee of Microsec Vision Trust One","Promoter Group","Equity Shares","1241000","3.9",,"169000","21533081","Sell","Equity Shares","1072000","3.37","24-Dec-2020","24-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:22","https://archives.nseindia.com/corporate/xbrl/IT_1088186_374010_28122020062212_WEB.xml"
"BAFNAPH","Bafna Pharmaceuticals Limited","7(2)","SRJR Lifesciences LLP","Promoters","Equity Shares","Nil","0",,"21290701","553558226","Buy","Equity Shares","21290701","90","10-Sep-2020","10-Sep-2020","24-Dec-2020","Preferential Offer","-","-","0","0","0","0","NA","-","28-Dec-2020 18:20","https://archives.nseindia.com/corporate/xbrl/IT_1088183_374007_28122020061959_WEB.xml"
"BERGEPAINT","Berger Paints (I) Limited","7(2)","DEEKSHA GUJRAL","Immediate relative","Equity Shares","2195","0",,"2195","1603096","Sell","Equity Shares","Nil","0","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:19","https://archives.nseindia.com/corporate/xbrl/IT_1088182_374005_28122020061859_WEB.xml"
"BERGEPAINT","Berger Paints (I) Limited","7(2)","FLAIR EXPORTS PRIVATE LIMITEDF","Other","Equity Shares","822778","0.08",,"51000","37235100","Sell","Equity Shares","771778","0.08","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:19","https://archives.nseindia.com/corporate/xbrl/IT_1088182_374005_28122020061859_WEB.xml"
"FCONSUMER","Future Consumer Limited","7(3)","Chandra Prakash Toshniwal","-","Equity Shares","1000000","0.05",,"1000000","0","Sell","Equity Shares","Nil","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","Gift","-","-","0","0","0","0","NA","-","28-Dec-2020 18:17","https://archives.nseindia.com/corporate/xbrl/IT_1088181_374002_28122020061737_WEB.xml"
"FCONSUMER","Future Consumer Limited","7(3)","CPT Family Trust","-","Equity Shares","Nil","0",,"1000000","0","Buy","Equity Shares","1000000","0.05","24-Dec-2020","24-Dec-2020","24-Dec-2020","Gift","-","-","0","0","0","0","NA","-","28-Dec-2020 18:17","https://archives.nseindia.com/corporate/xbrl/IT_1088181_374002_28122020061737_WEB.xml"
"FCONSUMER","Future Consumer Limited","7(2)","Future Capital Investment Private Limited","Promoters","Equity Shares","693105507","34.88",,"2322128","19494466","Pledge Invoke","Equity Shares","690783379","34.76","19-Dec-2020","23-Dec-2020","24-Dec-2020","Invocation of pledge","-","-","0","0","0","0","NA","-","28-Dec-2020 18:15","https://archives.nseindia.com/corporate/xbrl/IT_1088180_373998_28122020061554_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","ATUL KUMAR JAIN","Employees/Designated Employees","Equity Shares","19492","0",,"3000","2737000","Sell","Equity Shares","16492","0","20-Oct-2020","23-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","BSE,NSE","-","28-Dec-2020 18:15","https://archives.nseindia.com/corporate/xbrl/IT_1088178_373996_28122020061519_WEB.xml"
"JINDALSTEL","Jindal Steel & Power Limited","7(2)","Danta Enterprises Private Ltd","Promoter Group","Equity Shares","62238816","6.1",,"5800000","1467400000","Pledge","Equity Shares","62238816","6.1","21-Dec-2020","21-Dec-2020","23-Dec-2020","Pledge Creation","-","-","0","0","0","0","NA","-","28-Dec-2020 18:13","https://archives.nseindia.com/corporate/xbrl/IT_1088176_373993_28122020061350_WEB.xml"
"JINDALSTEL","Jindal Steel & Power Limited","7(2)","Danta Enterprises Private Ltd","Promoter Group","Equity Shares","62238816","6.1",,"500000","129875000","Pledge Revoke","Equity Shares","62238816","6.1","22-Dec-2020","22-Dec-2020","23-Dec-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","28-Dec-2020 18:13","https://archives.nseindia.com/corporate/xbrl/IT_1088176_373993_28122020061350_WEB.xml"
"LTTS","L&T Technology Services Limited","7(2)","SHAILENDRA J SHRIVASTAVA","Employees/Designated Employees","Equity Shares","4078","0",,"1000","2366620","Sell","Equity Shares","3078","0","24-Dec-2020","24-Dec-2020","26-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:12","https://archives.nseindia.com/corporate/xbrl/IT_1088174_373990_28122020061244_WEB.xml"
"LTTS","L&T Technology Services Limited","7(2)","DIVYA BHATT","Employees/Designated Employees","Equity Shares","9829","0.01",,"500","1150000","Sell","Equity Shares","9329","0.01","23-Dec-2020","23-Dec-2020","25-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:12","https://archives.nseindia.com/corporate/xbrl/IT_1088174_373990_28122020061244_WEB.xml"
"ROUTE","ROUTE MOBILE LIMITED","7(2)","Route Mobile Employee Welfare Trust","Other","Equity Shares","107050","0.19",,"78250","23475000","Sell","Equity Shares","28800","0.05","24-Dec-2020","24-Dec-2020","28-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 18:12","https://archives.nseindia.com/corporate/xbrl/IT_1088173_373988_28122020061243_WEB.xml"
"M&M","Mahindra & Mahindra Limited","7(2)","Rajesh Arora","Employees/Designated Employees","Equity Shares","1100","0",,"100","73480","Sell","Equity Shares","1000","0","02-Dec-2020","02-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:07","https://archives.nseindia.com/corporate/xbrl/IT_1088170_373977_28122020060749_WEB.xml"
"M&M","Mahindra & Mahindra Limited","7(2)","Rajesh Arora","Employees/Designated Employees","Equity Shares","1336","0",,"236","172696","Sell","Equity Shares","1100","0","01-Dec-2020","01-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:07","https://archives.nseindia.com/corporate/xbrl/IT_1088170_373977_28122020060749_WEB.xml"
"M&M","Mahindra & Mahindra Limited","7(2)","Rajesh Arora","Employees/Designated Employees","Equity Shares","1000","0",,"1336","950297","Buy","Equity Shares","2336","0","24-Dec-2020","24-Dec-2020","28-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 18:07","https://archives.nseindia.com/corporate/xbrl/IT_1088170_373977_28122020060749_WEB.xml"
"IDFCFIRSTB","IDFC First Bank Limited","7(2)","Sachin Agrawal","Employees/Designated Employees","Equity Shares","126283","0",,"40000","1412000","Sell","Equity Shares","86283","0","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:07","https://archives.nseindia.com/corporate/xbrl/IT_1088169_373974_28122020060709_WEB.xml"
"CHAMBLFERT","Chambal Fertilizers & Chemicals Limited","7(2)","Abhay Baijal","Key Managerial Personnel","Equity Shares","75000","0.02",,"5000","1155727","Sell","Equity Shares","70000","0.02","24-Dec-2020","24-Dec-2020","25-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 18:05","https://archives.nseindia.com/corporate/xbrl/IT_1088167_373972_28122020060547_WEB.xml"
"LT","Larsen & Toubro Limited","7(2)","RAGAVENDRAN M","Employees/Designated Employees",,"-","0",,,"-","-","-","-","-","-","-","-","-","LARTOU OCT 960 and NOV 1020 and DEC 1280","Options","527508","15950","476052","18150","NSE","-","28-Dec-2020 18:03","https://archives.nseindia.com/corporate/xbrl/IT_1088165_373969_28122020060336_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Vivek Capoor","Employees/Designated Employees","Equity Shares","159470","0",,"2500","3468028","Sell","Equity Shares","156970","0","24-Dec-2020","24-Dec-2020","25-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:55","https://archives.nseindia.com/corporate/xbrl/IT_1088162_373964_28122020055546_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Nasir Khan","Employees/Designated Employees","Equity Shares","20100","0",,"1000","1396262","Sell","Equity Shares","19100","0","24-Dec-2020","24-Dec-2020","25-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:55","https://archives.nseindia.com/corporate/xbrl/IT_1088162_373964_28122020055546_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Rajesh Sharma","Employees/Designated Employees","Equity Shares","153000","0",,"2000","2800000","Sell","Equity Shares","151000","0","24-Dec-2020","24-Dec-2020","25-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:55","https://archives.nseindia.com/corporate/xbrl/IT_1088162_373964_28122020055546_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Rajesh Sharma","Employees/Designated Employees","Equity Shares","153000","0",,"20000","28000000","Pledge","Equity Shares","153000","0","24-Dec-2020","24-Dec-2020","25-Dec-2020","Pledge Creation","-","-","0","0","0","0","NA","-","28-Dec-2020 17:55","https://archives.nseindia.com/corporate/xbrl/IT_1088162_373964_28122020055546_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Nilesh Pravin Dusara","Employees/Designated Employees","Equity Shares","24000","0",,"1000","1400000","Sell","Equity Shares","23000","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:55","https://archives.nseindia.com/corporate/xbrl/IT_1088162_373964_28122020055546_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Chakrapani Venkatachari","Employees/Designated Employees","Equity Shares","1003330","0.02",,"10000","13942900","Sell","Equity Shares","993330","0.02","24-Dec-2020","24-Dec-2020","26-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:55","https://archives.nseindia.com/corporate/xbrl/IT_1088162_373964_28122020055546_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Nilesh Pravin Dusara","Employees/Designated Employees","Equity Shares","28463","0",,"463","648200","Sell","Equity Shares","28000","0","09-Dec-2020","09-Dec-2020","16-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:55","https://archives.nseindia.com/corporate/xbrl/IT_1088162_373964_28122020055546_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Raveesh Kumar Bhatia","Employees/Designated Employees","Equity Shares","8000","0",,"8000","11192000","Pledge Revoke","Equity Shares","8000","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","28-Dec-2020 17:55","https://archives.nseindia.com/corporate/xbrl/IT_1088162_373964_28122020055546_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Raveesh Kumar Bhatia","Employees/Designated Employees","Equity Shares","8000","0",,"8000","11192000","Sell","Equity Shares","Nil","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:55","https://archives.nseindia.com/corporate/xbrl/IT_1088162_373964_28122020055546_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Nilesh Pravin Dusara","Employees/Designated Employees","Equity Shares","28000","0",,"4000","5750000","Sell","Equity Shares","24000","0","17-Dec-2020","17-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:55","https://archives.nseindia.com/corporate/xbrl/IT_1088162_373964_28122020055546_WEB.xml"
"LOTUSEYE","Lotus Eye Hospital and Institute Limited","7(2)","DR. K.S RAMALINGAM","Key Managerial Personnel","Equity Shares","52859","0.25",,"64306","2046123","Buy","Equity Shares","117165","0.56","18-Sep-2020","26-Dec-2020","28-Dec-2020","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","28-Dec-2020 17:54","https://archives.nseindia.com/corporate/xbrl/IT_1088161_373962_28122020055428_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","BHAVYESH M DIVECHA","Employees/Designated Employees","Equity Shares","2700","0",,"7200","7142400","Buy","Equity Shares","9900","0","23-Dec-2020","23-Dec-2020","24-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 17:46","https://archives.nseindia.com/corporate/xbrl/IT_1088158_373956_28122020054621_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","RAKESH VYAS","Employees/Designated Employees","Equity Shares","217894","0.1",,"581","1731380","Sell","Equity Shares","217313","0.1","24-Dec-2020","24-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:46","https://archives.nseindia.com/corporate/xbrl/IT_1088158_373956_28122020054621_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","RAKESH VYAS","Employees/Designated Employees","Equity Shares","218394","0.1",,"500","1485000","Sell","Equity Shares","217894","0.1","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:46","https://archives.nseindia.com/corporate/xbrl/IT_1088158_373956_28122020054621_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","DISHA DHOTRE","Employees/Designated Employees","Equity Shares","7594","0",,"500","1475000","Sell","Equity Shares","7094","0","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:46","https://archives.nseindia.com/corporate/xbrl/IT_1088158_373956_28122020054621_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","DISHA DHOTRE","Employees/Designated Employees","Equity Shares","7594","0",,"500","1475000","Pledge Revoke","Equity Shares","7594","0","23-Dec-2020","23-Dec-2020","24-Dec-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","28-Dec-2020 17:46","https://archives.nseindia.com/corporate/xbrl/IT_1088158_373956_28122020054621_WEB.xml"
